id,ogc_fid,fid,osm_id,addr:street,network,addr:subward,name,contact:phone,addr:city,shop,addr:municipality,opening_hours,addr:ward,longitude,latitude
mwanza_businesses.164,164,164,8520663669,,,Nyambiti,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9302297,-2.5249901
mwanza_businesses.165,165,165,8520664177,,,Nyambiti,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9303788,-2.524748
mwanza_businesses.166,166,166,8520664268,,,Nyambiti,,,Mwanza,beauty,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9304161,-2.5246176
mwanza_businesses.167,167,167,8520664113,,,Nyambiti,Jux Salon,,Mwanza,hairdresser,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9305393,-2.5254708
mwanza_businesses.168,168,168,8520663970,,,Nyambiti,Smart Salon,,Mwanza,hairdresser,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.930556,-2.5254708
mwanza_businesses.169,169,169,8520664359,,,Nyambiti,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9306083,-2.5243835
mwanza_businesses.170,170,170,8520663697,,,Nyambiti,,,Mwanza,video,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9306395,-2.5256247
mwanza_businesses.171,171,171,8520664022,,,Nyambiti,,,Mwanza,copyshop,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9306621,-2.525636
mwanza_businesses.172,172,172,8520663905,,,Nyambiti,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.930784,-2.5241578
mwanza_businesses.173,173,173,8520663932,,,Nyambiti,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9309483,-2.5257851
mwanza_businesses.174,174,174,8520664030,,,Nyambiti,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00;Mo-Fr 09:00-17:00,Buzuruga,32.9310405,-2.5258619
mwanza_businesses.175,175,175,8520664265,,,Nyambiti,Rehema Garment,,Mwanza,tailor,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9310713,-2.525908
mwanza_businesses.176,176,176,8520664348,,,Nyambiti,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.93154,-2.5252436
mwanza_businesses.177,177,177,8520664396,,,Nyambiti,,,Mwanza,vacant,Ilemela,,Buzuruga,32.9319765,-2.5265194
mwanza_businesses.178,178,178,8520663683,,,Nyambiti,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9321554,-2.5266199
mwanza_businesses.179,179,179,8520663705,,,Nyambiti,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9323342,-2.5267204
mwanza_businesses.180,180,180,8520657082,,,Buzuruga Kaskazini,Mama Hawa,0765471387,Mwanza,hairdresser,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9351656,-2.5247364
mwanza_businesses.181,181,181,8520663735,,,Buzuruga Kaskazini,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9354668,-2.5244076
mwanza_businesses.182,182,182,8520663985,,,Buzuruga Kaskazini,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9344153,-2.5218566
mwanza_businesses.183,183,183,8520664091,,,Buzuruga Kaskazini,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9347132,-2.5246412
mwanza_businesses.184,184,184,8520664280,,,Buzuruga Kaskazini,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9349517,-2.5247127
mwanza_businesses.185,185,185,8520664151,,,Buzuruga Kaskazini,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9350805,-2.5246005
mwanza_businesses.186,186,186,8520663643,,,Buzuruga Kaskazini,Emmanuel Shop,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9352558,-2.5247139
mwanza_businesses.187,187,187,8520664244,,,Buzuruga Kaskazini,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9353809,-2.5246648
mwanza_businesses.188,188,188,8520664000,,,Buzuruga Kaskazini,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9354115,-2.5248976
mwanza_businesses.189,189,189,8520664402,,,Buzuruga Kaskazini,Jackson Shop,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9355984,-2.5239841
mwanza_businesses.190,190,190,8520664334,,,Buzuruga Kaskazini,Wasafi Hair Cutz,,Mwanza,hairdresser,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9360138,-2.5222742
mwanza_businesses.191,191,191,8520664181,,,Buzuruga Mashariki,,,Mwanza,kiosk,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9364538,-2.5228212
mwanza_businesses.192,192,192,8520663673,,,Buzuruga Mashariki,,,Mwanza,hairdresser,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9364967,-2.5228427
mwanza_businesses.193,193,193,8520664272,,,Buzuruga Mashariki,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9369044,-2.5235715
mwanza_businesses.194,194,194,8520663765,,,Buzuruga Mashariki,,,Mwanza,kiosk,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9369259,-2.5235286
mwanza_businesses.195,195,195,8520664363,,,Buzuruga Mashariki,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9370332,-2.5227998
mwanza_businesses.196,196,196,8520663855,,,Buzuruga Mashariki,,,Mwanza,hairdresser,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.937119,-2.5236358
mwanza_businesses.197,197,197,8520663818,,,Buzuruga Mashariki,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9378057,-2.5246005
mwanza_businesses.198,198,198,8520664235,Kiwanda cha Maboflo,,Mitimirefu,Boflo Shop,,Mwanza,bakery,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9378987,-2.5222009
mwanza_businesses.199,199,199,8520664325,Kiwanda cha Maboflo,,Mitimirefu,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9379527,-2.5223555
mwanza_businesses.200,200,200,8520664106,,,Buzuruga Mashariki,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9380631,-2.5250507
mwanza_businesses.201,201,201,8520664143,,,Buzuruga Mashariki,,,Mwanza,hairdresser,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9380631,-2.524922
mwanza_businesses.202,202,202,8520664197,,,Buzuruga Mashariki,,,Mwanza,butcher,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9380631,-2.5250078
mwanza_businesses.203,203,203,8520664053,,,Buzuruga Mashariki,,,Mwanza,hairdresser,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9380631,-2.5249863
mwanza_businesses.204,204,204,8520663909,,,Mitimirefu,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9380677,-2.5227746
mwanza_businesses.205,205,205,8520664341,,,Buzuruga Mashariki,,,Mwanza,hairdresser,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9382133,-2.5259081
mwanza_businesses.206,206,206,8520657097,,,Buzuruga Mashariki,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9382348,-2.5254794
mwanza_businesses.207,207,207,8520663689,Buzuruga Makaburini,,Miti Mirefu,,,Mwanza,motorcycle_repair,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9382348,-2.5248149
mwanza_businesses.208,208,208,8520664212,,,Buzuruga Mashariki,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9382348,-2.5258224
mwanza_businesses.209,209,209,8520664302,,,Buzuruga Mashariki,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9382563,-2.5259081
mwanza_businesses.210,210,210,8520663795,Makaburini,,Mitimirefu,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9382563,-2.5250292
mwanza_businesses.211,211,211,8520664394,Buzuruga Makaburini,,Miti Mirefu,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-17:00,Buzuruga,32.9382777,-2.5250935
mwanza_businesses.212,212,212,8520664015,Buzuruga Makaburini,,Miti Mirefu,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9382992,-2.5246219
mwanza_businesses.213,213,213,8520663635,Makaburini,,Mitimirefu,,,Mwanza,vacant,Ilemela,,Buzuruga,32.9385232,-2.5221502
mwanza_businesses.214,214,214,8520664287,Buzuruga Makaburini,,Miti Mirefu,,,Mwanza,vacant,Ilemela,,Buzuruga,32.9387648,-2.5242483
mwanza_businesses.215,215,215,8520663886,Buzuruga Makaburini,,Miti Mirefu,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9389215,-2.5242361
mwanza_businesses.216,216,216,8520663977,,,Mitimirefu,Mama Win,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9391615,-2.5229824
mwanza_businesses.217,217,217,8520664417,,,Buzuruga Kaskazini,Magori Shop,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9359963,-2.5222392
mwanza_businesses.218,218,218,8520664432,,,Buzuruga Mashariki,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9380631,-2.525115
mwanza_businesses.219,219,219,8520664125,,,Buzuruga Mashariki,,,Mwanza,hardware,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9411316,-2.5297882
mwanza_businesses.220,220,220,8520664166,,,Buzuruga Kaskazini,,,Mwanza,hairdresser,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9358101,-2.5297668
mwanza_businesses.221,221,221,8520663654,,,Buzuruga Mashariki,,,Mwanza,hardware,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9412174,-2.5296596
mwanza_businesses.222,222,222,8520664072,,,Buzuruga Mashariki,,,Mwanza,hardware,Ilemela,Mo-Sa 09:00-17:00,Buzuruga,32.9412174,-2.5296381
mwanza_businesses.223,223,223,8520664162,,,Buzuruga Mashariki,,,Mwanza,electronics,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9412845,-2.52952
mwanza_businesses.224,224,224,8520663747,Nyasaka Road,,Buzuruga Mashariki,,,Mwanza,hardware,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9412845,-2.5295059
mwanza_businesses.225,225,225,8520663742,,,Buzuruga Kaskazini,,,Mwanza,tailor,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.937398,-2.5290379
mwanza_businesses.226,226,226,8520663725,,,Buzuruga Kaskazini,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.939136,-2.5290379
mwanza_businesses.227,227,227,8520664158,,,Buzuruga Kaskazini,Conner Home Shopping Center,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-17:00;Mo-Sa 08:00-18:00,Buzuruga,32.9392531,-2.5290325
mwanza_businesses.228,228,228,8520663925,,,Buzuruga Kaskazini,,,Mwanza,convenience,Ilemela,Mo-Fr 09:00-17:00,Buzuruga,32.937363,-2.5290167
mwanza_businesses.229,229,229,8520663805,buzuruga shule,,Buzuruga Shule,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9405058,-2.5286321
mwanza_businesses.230,230,230,8520664037,,,Buzuruga Kaskazini,,,Mwanza,vacant,Ilemela,,Buzuruga,32.9370546,-2.5285234
mwanza_businesses.231,231,231,8520663896,Buzuruga Shule,,Buzuruga Shule,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9411101,-2.528502
mwanza_businesses.232,232,232,8520663842,,,Buzuruga,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9415822,-2.5283305
mwanza_businesses.233,233,233,8520663934,,,Buzuruga,,,Mwanza,butcher,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9415822,-2.5283091
mwanza_businesses.234,234,234,8520663674,,,Buzuruga,,,Mwanza,electronics,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9416037,-2.5282876
mwanza_businesses.235,235,235,8520663766,,,Buzuruga,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9416251,-2.5279446
mwanza_businesses.236,236,236,8520663948,,,Buzuruga,,,Mwanza,electronics,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9416895,-2.5275588
mwanza_businesses.237,237,237,8520664182,Buzuruga Shule,,Buzuruga Shule,,,Mwanza,motorcycle_repair,Ilemela,Mo-Sa 09:00-17:00,Buzuruga,32.9416037,-2.5283305
mwanza_businesses.238,238,238,8520664220,,,,The mountain Gold Fashion wear,,Mwanza,beauty,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9389545,-2.5295341
mwanza_businesses.239,239,239,8520664250,,,Buzuruga Kaskazini,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9358959,-2.5297024
mwanza_businesses.240,240,240,8520664258,,,Buzuruga Kaskazini,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9364538,-2.5292308
mwanza_businesses.241,241,241,8520664273,,,Buzuruga,,,Mwanza,hairdresser,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9416037,-2.5280089
mwanza_businesses.242,242,242,8520664312,Buzuruga Shule,,Buzuruga Shule,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-17:00,Buzuruga,32.9412174,-2.5284377
mwanza_businesses.243,243,243,8520664350,Buzuruga Shule,,Buzuruga Shule,,,Mwanza,electronics,Ilemela,Mo-Sa 09:00-17:00,Buzuruga,32.9415607,-2.5284377
mwanza_businesses.244,244,244,8520664364,Buzuruga shule,,Buzuruga Shule,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9416251,-2.5279875
mwanza_businesses.245,245,245,8520664441,,,Buzuruga,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9417324,-2.5272801
mwanza_businesses.246,246,246,8520664450,,,Buzuruga Mashariki,"Matiko Homabei,Spair Parts",,Mwanza,hardware,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9413462,-2.529338
mwanza_businesses.247,247,247,8520663935,Ustawi,,Ustawi,,,Mwanza,kiosk,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9361105,-2.5308815
mwanza_businesses.248,248,248,8520663619,Buzuruga Shule/Mtenabi Street,,Buzuruga Shule/Mtenabi Street,MFUTAKAMBA,0755677501,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9368401,-2.5305385
mwanza_businesses.249,249,249,8520664149,,,Buzuruga Kaskazini,Mama Mussa Hair dresse,,Mwanza,beauty,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9382816,-2.5310628
mwanza_businesses.250,250,250,8520664308,,,Buzuruga Kusini,,,Mwanza,alcohol,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9387283,-2.5317604
mwanza_businesses.251,251,251,8520663641,,,Buzuruga Kaskazini,,,Mwanza,clothes,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9389087,-2.5310504
mwanza_businesses.252,252,252,8520657050,,,Buzuruga Kaskazini,Nancylicious mini shop,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9389519,-2.531072
mwanza_businesses.253,253,253,8520663633,,,Buzuruga Kusini,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Buzuruga,32.9390717,-2.5313316
mwanza_businesses.254,254,254,4404883693,,,,Brenda Internet Service,,Mwanza,computer,Ilemela,,Buzuruga,32.9391385,-2.531524
mwanza_businesses.255,255,255,8520664059,,,Buzuruga Kusini,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9393099,-2.5313914
mwanza_businesses.256,256,256,4404892489,,,,Ann beauty shop,,Mwanza,beauty,Ilemela,,Buzuruga,32.9394308,-2.5315337
mwanza_businesses.257,257,257,8520664293,,,Buzuruga Kusini,,,Mwanza,butcher,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9395885,-2.5314815
mwanza_businesses.258,258,258,8520664141,,,,,,Mwanza,electronics,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9396131,-2.5314158
mwanza_businesses.259,259,259,8520664051,,,Buzuruga Kusini,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9396637,-2.5314979
mwanza_businesses.260,260,260,8520657065,,,Buzuruga Kusini,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9396691,-2.5314212
mwanza_businesses.261,261,261,8520664326,,,Buzuruga Kusini,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.939894,-2.5315059
mwanza_businesses.262,262,262,8520663820,,,Buzuruga Mashariki,,,Mwanza,shoes,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9403979,-2.5311343
mwanza_businesses.263,263,263,8520664144,,,Buzuruga Mashariki,MAMA NYANGI SHOP,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9404781,-2.5310683
mwanza_businesses.264,264,264,8520657079,,,Buzuruga Mashariki,JESSY SHOP,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9407278,-2.5306786
mwanza_businesses.265,265,265,8520664400,,,Buzuruga Kusini,,,Mwanza,cosmetics,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9396691,-2.531626
mwanza_businesses.266,266,266,4404892092,,,,,,Mwanza,supermarket,Ilemela,,Buzuruga,32.9404998,-2.5311428
mwanza_businesses.267,267,267,8520663890,,,Buzuruga Mashariki,Bao Hardware,,Mwanza,houseware,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9409058,-2.53024
mwanza_businesses.268,268,268,8520664342,Buzuruga Shule/Mtenabi Street,,Buzuruga Shule/Mtenabi Street,Helena Shopping Centre,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9365182,-2.53086
mwanza_businesses.269,269,269,8520664398,,,Buzuruga Mashariki,Faidha - Spare za Pikipiki na Bajaji,,Mwanza,hardware,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9407851,-2.5306178
mwanza_businesses.270,270,270,8520664255,,,Buzuruga Kusini,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.9397583,-2.5325321
mwanza_businesses.271,271,271,8520663695,,,Buzuruga Kusini,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9394762,-2.5325172
mwanza_businesses.272,272,272,8520663748,,,Buzuruga Kusini,,,Mwanza,tailor,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9392018,-2.5325148
mwanza_businesses.273,273,273,8520664346,,,Buzuruga Kusini,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9391781,-2.5325029
mwanza_businesses.274,274,274,8520663910,,,Buzuruga Kusini,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Buzuruga,32.9399086,-2.5323955
mwanza_businesses.275,275,275,8520664001,,,Buzuruga Kusini,,,Mwanza,mobile_phone,Ilemela,Mo-Fr 09:00-17:00,Buzuruga,32.9399496,-2.5321782
mwanza_businesses.276,276,276,8520663728,,,Buzuruga Kusini,Wasafi Classic,,Mwanza,hairdresser,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9399239,-2.5321782
mwanza_businesses.277,277,277,8520663930,,,Buzuruga Kusini,,,Mwanza,beverages,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9398469,-2.5321526
mwanza_businesses.278,278,278,8520664288,,,Buzuruga Kusini,,,Mwanza,stationery,Ilemela,Mo-Fr 09:00-17:00,Buzuruga,32.9400009,-2.5320884
mwanza_businesses.279,279,279,8520663801,,,Buzuruga Kusini,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9387035,-2.5320726
mwanza_businesses.280,280,280,8520664236,,,Buzuruga Kusini,Mkamba Stationary,,Mwanza,stationery,Ilemela,Mo-Fr 09:00-17:00,Buzuruga,32.9400266,-2.5320243
mwanza_businesses.281,281,281,8520664218,,,Buzuruga Kusini,,,Mwanza,cosmetics,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9397173,-2.5318909
mwanza_businesses.282,282,282,8520663892,,,Buzuruga Kusini,Mombele hair cutz Saloon,,Mwanza,hairdresser,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9397173,-2.5318789
mwanza_businesses.283,283,283,8520664381,,,Buzuruga Kusini,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9401293,-2.5317807
mwanza_businesses.284,284,284,8520663781,,,Buzuruga Kusini,,,Mwanza,copyshop,Ilemela,Mo-Fr 09:00-17:00,Buzuruga,32.9400523,-2.5317807
mwanza_businesses.285,285,285,8520664418,,,Buzuruga Kusini,,,Mwanza,beverages,Ilemela,Mo-Su 09:00-21:00,Buzuruga,32.9400137,-2.5317678
mwanza_businesses.286,286,286,8520664437,,,Buzuruga Kusini,,,Mwanza,fuel,Ilemela,Mo-Fr 09:00-17:00,Buzuruga,32.9398469,-2.5322295
mwanza_businesses.287,287,287,8520657044,,,Malulu,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00;24/7,Buzuruga,32.9408952,-2.5223718
mwanza_businesses.288,288,288,8520663962,,,Malulu,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Buzuruga,32.940917,-2.5224354
mwanza_businesses.289,289,289,8520663727,,,Malulu,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00;24/7,Buzuruga,32.9411745,-2.5235501
mwanza_businesses.290,290,290,4426159290,,,,Victoria classic shop,,Mwanza,clothes,Ilemela,,Nyamanoro,32.902008,-2.5002076
mwanza_businesses.291,291,291,8559745718,,,Nyamanoro,,,Mwanza,convenience,Ilemela,,Nyamanoro,32.9035055,-2.5000931
mwanza_businesses.292,292,292,6478299658,,,,Wote Mini Supermarket,,Mwanza,supermarket,Ilemela,,Nyamanoro,32.9034275,-2.5000573
mwanza_businesses.293,293,293,8559744730,,,"Nyamanoro ""A""",,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Nyamanoro,32.9041023,-2.4998457
mwanza_businesses.294,294,294,8559746855,,,"Nyamanoro ""A""",,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Nyamanoro,32.9041023,-2.4998165
mwanza_businesses.295,295,295,7118869595,Makongoro Road,,,TEMESA Mwanza,,Mwanza,car_repair,Ilemela,,Nyamanoro,32.9022111,-2.4997151
mwanza_businesses.296,296,296,5090924228,,,,Rocky city mall,,Mwanza,clothes,Ilemela,,Nyamanoro,32.9029302,-2.4996703
mwanza_businesses.297,297,297,8559710110,,,Nyamanoro A,,,Mwanza,vacant,Ilemela,,Nyamanoro,32.901628,-2.4994763
mwanza_businesses.298,298,298,6605852185,Makongoro Road,,,KINGS BARBERSHOP,,Mwanza,cosmetics,Ilemela,Mo-Su 07:20-22:00,Nyamanoro,32.903339,-2.499401
mwanza_businesses.299,299,299,8559751102,,,Nyamanoro,Chartique Furniture,,Mwanza,furniture,Ilemela,,Nyamanoro,32.9025507,-2.5024132
mwanza_businesses.300,300,300,8559755717,,,Nyamanoro,,,Mwanza,convenience,Ilemela,,Nyamanoro,32.9033232,-2.5008054
mwanza_businesses.301,301,301,4416156696,,,,Cassandra Lingerie Shop,,Mwanza,clothes,Ilemela,,Nyamanoro,32.9024487,-2.5004761
mwanza_businesses.302,302,302,8559747440,Kilimahewa A,,Kilimahewa A,,,Mwanza,tailor,Ilemela,Mo-Sa 08:00-18:00,Nyamanoro,32.9114985,-2.4937311
mwanza_businesses.303,303,303,8559740659,Kilimahewa A,,Kilimahewa A,,,Mwanza,cosmetics,Ilemela,Mo-Sa 08:00-18:00,Nyamanoro,32.91152,-2.4937311
mwanza_businesses.304,304,304,8559735800,,,Kilimahewa,,,Mwanza,copyshop,Ilemela,Mo-Su 09:00-21:00,Nyamanoro,32.9115415,-2.4972468
mwanza_businesses.305,305,305,8559743305,kilimahewa,,Kilimahewa,Lucas Furniture and Design,,Mwanza,furniture,Ilemela,Mo-Sa 08:00-18:00,Nyamanoro,32.9116437,-2.4931044
mwanza_businesses.306,306,306,8559749771,Kilimahewa A,,Kilimahewa A,,,Mwanza,wholesale,Ilemela,Mo-Sa 08:00-18:00,Nyamanoro,32.9116488,-2.4937525
mwanza_businesses.307,307,307,8559739478,kilimahewa,,Kilimahewa,Mwanza Furniture,,Mwanza,furniture,Ilemela,Mo-Sa 08:00-18:00,Nyamanoro,32.9117775,-2.4931523
mwanza_businesses.308,308,308,8559747105,,,Mji Mwema,Super Okoro,,Mwanza,beauty,Ilemela,Mo-Su 09:00-21:00,Nyamanoro,32.9117862,-2.5014605
mwanza_businesses.309,309,309,8559745787,,,Mkudi,,,Mwanza,video,Ilemela,Mo-Sa 09:00-20:00,Nyamanoro,32.9120726,-2.5009826
mwanza_businesses.310,310,310,8559738030,,,Mkudi,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Nyamanoro,32.9121043,-2.5010047
mwanza_businesses.311,311,311,8559750018,,,Kilimahewa,,,Mwanza,furniture,Ilemela,Mo-Sa 09:00-20:00,Nyamanoro,32.9121215,-2.493025
mwanza_businesses.312,312,312,8559735507,,,Kilimahewa,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00;Mo-Su 09:00-21:00,Nyamanoro,32.9121364,-2.4938988
mwanza_businesses.313,313,313,8559745897,,,Kilimahewa,,,Mwanza,vacant,Ilemela,,Nyamanoro,32.9121897,-2.493093
mwanza_businesses.314,314,314,8559748825,,,Kilimahewa,,,Mwanza,beauty,Ilemela,Mo-Sa 09:00-20:00,Nyamanoro,32.9123433,-2.4931092
mwanza_businesses.315,315,315,8559742737,,,Kilimahewa,V2 African Wear,,Mwanza,clothes,Ilemela,Mo-Sa 09:00-20:00,Nyamanoro,32.9123858,-2.4931304
mwanza_businesses.316,316,316,8559745041,kilimahewa,,Kilimahewa,Haddassa Design,,Mwanza,tailor,Ilemela,Mo-Sa 08:00-18:00,Nyamanoro,32.9125929,-2.4933881
